Event Date	Posting Date	Event Type	Amount	Program Id	Program Name	Campaign Id	Campaign Name	Tool Id	Tool Name	Custom Id	Click Timestamp	eBay Item ID	eBay Leaf Category ID	eBay Quantity Sold	eBay Total Sale Amount	Item Site ID	Meta Category ID	Unique Transaction ID	User Frequency ID	Earnings	Traffic Type	Item Name
2016-03-14	2016-03-15	Winning Bid (Revenue)	.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	121826214207	50647	1	1.57	0	281	201618000000121283	3	.02	Classic	Women Silver Cute 3D Lovely Cat Pendant Stud Earrings Jewelry Gift
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:262741:1455442176_185.13.47.34_513	2016-03-14 23:22:37	182046524378	171813			0	1249				Classic	Rechargeable Battery for Nintendo Game Boy Advance SP Systems + Screwdriver T5
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.03	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:145932:1456311590_87.117.37.90_342	2016-03-14 04:02:51	321459755022	35557	1	16.24	15	131090	201618040000181992	1	.43	Classic	Brand NEW Double Bubble Windshield WindScreen For Honda CBR1100XX 1996-2007
2016-03-14	2016-03-15	Winning Bid (Revenue)	.38	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:368528:1454314187_178.35.42.129_651	2016-03-14 22:21:01	131576907838	51071	1	7.76	3	58058	201618220000107408	3	.04	Classic	128GB Swivel USB 2.0 Thumb Memory Stick Drives Flash Pen Storage U Disk Gift
2016-03-14	2016-03-15	Winning Bid (Revenue)	.26	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:414490:1455985670_109.165.125.201_766	2016-03-14 12:19:49	321717269010	43304	2	1.98	0	15032	201618120000372593	1	.09	Classic	New LCD Flex Cable Ribbon Repair Replacement Parts Fix For Samsung D500 D508
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:264721:1457944017_85.132.96.202_634	2016-03-14 01:31:03	281682905753	176973	1	6.99	0	58058	201618010000170758	2	.13	Classic	For DigiLand 10.1 Inch Google Android Tablet Universal Leather Case Cover +Pen
2016-03-14	2016-03-15	Winning Bid (Revenue)	.43	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	141723991594	71179	1	4.99	0	14339	201618030000195485	3	.06	Classic	12X Artist Paint Brush Set Nylon Hair Watercolor Acrylic Oil Painting Supplies
2016-03-14	2016-03-15	Winning Bid (Revenue)	.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:500890:1457897952_213.24.133.47_190	2016-03-13 13:16:50	182049381343	20408	1	1.56	0	2984	201618120000402836	3	.02	Classic	Newborn Baby Apron Cartoon Animal Cute Bibs Boys Girls Teeth Saliva Towel
2016-03-14	2016-03-15	Winning Bid (Revenue)	.03	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:381308:1456916197_62.205.225.4_234	2016-03-14 09:40:28	191822954162	41199	1	.31	0	14339	201618110000392784	3	.00	Classic	 Beautiful 30PCS goose feather 4-6 inch 10-15 cm  ( Grass-green)
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:449103:1455802145_128.68.166.184_604	2016-03-14 11:19:09	252320253926	73839	1	825.00	0	293				Classic	Lotoo Paw Gold   Battery Partial Payment 1 and Partial Payment 2
2016-03-14	2016-03-15	Winning Bid (Revenue)	10.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:470039:1456929949_194.44.221.54_661	2016-03-14 04:26:38	221880864213	31387	1	137.90	0	281	201618040000196232	2	1.32	Classic	Seiko Men 5 Automatic Watch SNZH55K1 * Not for Sale in Europe *
2016-03-14	2016-03-15	Winning Bid (Revenue)	.06	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-08 19:09:30	371569851748	7896	1	1.06	0	260	201616750000162667	3	.01	Classic	D1713 MNH 2011 Sheet of 4 Imperf Paintings Artist Pierre Renoir Souvenir Sheet
2016-03-14	2016-03-15	Winning Bid (Revenue)	.46	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:521198:1457951441_194.143.138.236_525	2016-03-14 03:37:32	281764592648	4661	2	4.18	0	12576	201618040000184194	3	.05	Classic	ESP8266 WIFI Wireless Transceiver Module Send Receive LWIP AP+STA arduino HC
2016-03-14	2016-03-15	Winning Bid (Revenue)	.22	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	322017501688	163588	1	2.48	0	11450	201618000000138572	3	.03	Classic	NEW 5 Pairs/lot Women low cut  Socks Cotton Ankle Dot Casual Sports Socks
2016-03-14	2016-03-15	Winning Bid (Revenue)	.27	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	311504585801	47228	1	2.78	3	220	201618020000184997	3	.03	Classic	25CM10" My Little Pony Toys Figures Stuffed Plush Soft Teddy Doll Kids Toy New!!
2016-03-14	2016-03-15	Winning Bid (Revenue)	.24	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	262131625031	71179	1	2.84	0	14339	201618030000188518	3	.03	Classic	Professional Painting Set 6pcs Acrylic Oil Watercolors Artist Paint Brushes
2016-03-14	2016-03-15	Winning Bid (Revenue)	.1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:504769:1457803262_37.29.107.19_975	2016-03-13 13:27:09	301891070747	180954	1	.99	0	26395	201617900000300075	3	.01	Classic	CHER-AIM THAI HERB INHALER SMELLING SALTS NASAL ESSENTIAL OILS RELIEVE DIZZINESS
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:423016:1456128666_159.148.90.1_989	2016-03-14 01:41:52	251738940475	117039	1	18.46	205	281				Classic	AUGUSTA Titan Watchmaker Tweezers super fine, thin 120 mm Form: 5
2016-03-14	2016-03-15	Winning Bid (Revenue)	.15	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	391248733927	20649	1	1.50	2	11700	201618030000181287	3	.02	Classic	Stainless Steel Soup Ladle Spoon Skimmer Strainer Set Kitchen Cooking New
2016-03-14	2016-03-15	Winning Bid (Revenue)	.22	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:368528:1454314187_178.35.42.129_651	2016-03-14 22:21:01	162003518233	51071	1	3.73	2	58058	201618220000127178	3	.02	Classic	64GB USB 2.0 Flash Drive Memory Stick Metal Swivel Storage Thumb Pen Disk GB5G
2016-03-14	2016-03-15	Winning Bid (Revenue)	.08	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:185277:1455976460_78.56.198.241_504	2016-03-14 12:58:14	191644848077	176981	1	.75	2	58058	201618130000317698	3	.01	Classic	Universal HA Stylus Touch Screen Pen For iPhone OC iPad Samsung Tablet Phone
2016-03-14	2016-03-15	Winning Bid (Revenue)	.07	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:424149:1456142980_91.122.49.220_221	2016-03-14 07:26:25	361453956863	159897	1	1.20	15	11700	201618070000218564	3	.01	Classic	Board Storage Box Cute MakeUp Cosmetic DIY Paper Desk Decor Organizer Stationery
2016-03-14	2016-03-15	Winning Bid (Revenue)	.23	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	151815968017	163588	1	2.58	0	11450	201618000000138803	3	.03	Classic	5Pairs Womens Sports Casual Dot Solid Ankle High Low Cut Cotton Socks
2016-03-14	2016-03-15	Winning Bid (Revenue)	.16	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	121877876713	116653	1	1.69	0	14339	201618030000188706	3	.02	Classic	8 Colours/Set No-Toxic Wax Crayons Children Kids Colorful Painting Stick Gift
2016-03-14	2016-03-15	Winning Bid (Revenue)	49.5	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:449103:1455802145_128.68.166.184_604	2016-03-14 11:19:09	252320253926	73839	1	825.00	0	293	201618110000344107	3	5.45	Classic	Lotoo Paw Gold   Battery Partial Payment 1 and Partial Payment 2
2016-03-14	2016-03-15	Winning Bid (Revenue)	49.5	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:449103:1455802145_128.68.166.184_604	2016-03-14 11:19:09	252320253926	73839	1	825.00	0	293	201618110000340501	3	5.45	Classic	Lotoo Paw Gold   Battery Partial Payment 1 and Partial Payment 2
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	131751949294	31387	1	1.99	0	281				Classic	New Women 's Watch Cat Printed Dial Stainless Steel Leather Analog Quartz Watch
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:414490:1455985670_109.165.125.201_766	2016-03-14 12:19:49	321717269010	43304	2	1.98	0	15032				Classic	New LCD Flex Cable Ribbon Repair Replacement Parts Fix For Samsung D500 D508
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:493723:1457659884_185.57.31.252_257	2016-03-14 17:46:36	151464891300	11776	1	17.07	0	26395				Classic	DHC Super RakuRaku glucosamine chondroitin supplement 120tablets 20days Japan
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:352856:1452789787_91.78.240.94_758	2016-03-14 07:56:18	171881043030	67408	1	29.75	15	26395				Classic	Philips Series 1000 BodyGroom Battery Cordless Body Hair Shaver Trimmer - BG105
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:381308:1456916197_62.205.225.4_234	2016-03-14 09:40:28	272162681144	180926			0	14339				Classic	Beatiful! 10 yards lace ribbon Soft Knitting Embroidery Decorative diy rose
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:476246:1457032040_92.127.233.32_151	2016-03-13 13:02:49	391405617954	110796			0	281				Classic	543 Ct Natural Earth-Mined Finest Fluorite Slab Rough Ebay Best offer Gems 
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	371170500611	15662			0	11450				Classic	RNT197 Blue White Geometric Classic JACQUARD Woven Silk Necktie Men's Tie
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.02	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:270098:1457972789_176.119.69.1_138	2016-03-14 09:27:32	361457321693	32834	3	11.64	0	293	201618090000314867	1	.34	Classic	HDMI Male to VGA With Audio HD Video Cable Converter Adapter 1080P for PC US
2016-03-14	2016-03-15	Winning Bid (Revenue)	0	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:200419:1450389969_93.187.186.18_233	2016-03-14 10:08:37	161924059631	20705	1	7.22	215	11700	201618110000320224	1	.00	Classic	AC100-240V to DC 12V 1A  2A 3A 5A 6A 7A 8A 10A Power Supply Adapter transformer 
2016-03-14	2016-03-15	Winning Bid (Revenue)	.31	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	131728607756	160718	1	4.98	2	14339	201618030000181727	3	.04	Classic	1/2/6/10 Magic Scratch Art Painting Paper With Drawing Stick Kids Educational FT
2016-03-14	2016-03-15	Winning Bid (Revenue)	5.13	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:378862:1457967666_195.94.238.122_700	2016-03-14 08:02:22	351308293655	94941	2	41.98	0	11700	201618080000193759	3	.67	Classic	10W Solar Powered LED Flood Spot Light Garden Spotlight Waterproof Outdoor Lamp
2016-03-14	2016-03-15	Winning Bid (Revenue)	.13	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	121177741706	50637	1	1.29	0	281	201618000000138813	3	.02	Classic	Bohemian Charming Beaded Bangle Bracelet Multilayer Ladies Fashion Jewelry B53U 
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.26	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:281767:1457584441_37.204.46.129_447	2016-03-14 07:18:21	351059046223	112529	1	12.75	0	293	201618070000206442	3	.14	Classic	Foldable Wireless Bluetooth Stereo Headset Handsfree Headphones Mic For iPhone
2016-03-14	2016-03-15	Winning Bid (Revenue)	.32	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:109222:1445531581_92.127.182.108_832	2016-03-14 06:34:07	381358006132	45246	1	4.25	0	11450	201618070000211936	2	.04	Classic	Women's Gold Retro Cat Eye Sunglasses Classic Designer Vintage Fashion Shades
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:476246:1457032040_92.127.233.32_151	2016-03-14 03:13:11	281957326011	164393	1	5.24	0	281				Classic	46.55 CT 100% NATURAL  MULTY FIRE FLASHY LABRADORITE OVAL SHAPE GEMSTONE
2016-03-14	2016-03-15	Winning Bid (Revenue)	.3	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:262741:1455442176_185.13.47.34_513	2016-03-14 23:22:37	182046524378	171813	2	2.48	0	1249	201618230000106008	3	.03	Classic	Rechargeable Battery for Nintendo Game Boy Advance SP Systems + Screwdriver T5
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.26	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:281767:1457584441_37.204.46.129_447	2016-03-14 06:49:12	351059046223	112529	1	12.75	0	293	201618060000289643	3	.14	Classic	Foldable Wireless Bluetooth Stereo Headset Handsfree Headphones Mic For iPhone
2016-03-14	2016-03-15	Winning Bid (Revenue)	.35	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:330372:1455271058_212.143.231.232_842	2016-03-14 03:54:14	121209930552	2994	1	4.52	15	11450	201618030000219568	3	.05	Classic	Durable Wonder Grip Gloves Finger Mittens Work Nitrile Coating Nylon Flexible
2016-03-14	2016-03-15	Winning Bid (Revenue)	.32	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-13 08:25:45	281959430777	31387	1	2.02	3	281	201618020000170104	3	.04	Classic	Fashion Women Rhinestone Bracelet Stainless Steel Quartz Crystal Wrist Watch New
2016-03-14	2016-03-15	Winning Bid (Revenue)	1.95	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:423016:1456128666_159.148.90.1_989	2016-03-14 01:41:52	251738940475	117039	1	18.46	205	281	201618010000169517	3	.25	Classic	AUGUSTA Titan Watchmaker Tweezers super fine, thin 120 mm Form: 5
2016-03-14	2016-03-15	Winning Bid (Revenue)	.52	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:476246:1457032040_92.127.233.32_151	2016-03-14 03:13:11	281957326011	164393	1	5.24	0	281	201618050000175280	3	.07	Classic	46.55 CT 100% NATURAL  MULTY FIRE FLASHY LABRADORITE OVAL SHAPE GEMSTONE
2016-03-14	2016-03-15	Winning Bid (Revenue)	.05	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:381308:1456916197_62.205.225.4_234	2016-03-14 09:40:28	272162681144	180926	1	.55	0	14339	201618090000331659	3	.01	Classic	Beatiful! 10 yards lace ribbon Soft Knitting Embroidery Decorative diy rose
2016-03-14	2016-03-15	Winning Bid (Revenue)	.2	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	322013375094	36026	1	1.91	0	11700	201618030000188331	3	.03	Classic	Kitchen High Quality Silicon Placemat Mat Non-slip Heat Resistant Pad Coaster
2016-03-14	2016-03-15	Winning Bid (Revenue)	.1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:504769:1457803262_37.29.107.19_975	2016-03-13 13:27:09	152007577831	75038	1	.99	0	26395	201617890000608626	3	.01	Classic	GOOD SIANG PURE THAI HERBAL NASAL INHALER MENTHOl COLD EUCALYPTUS OILS 1 pcs
2016-03-14	2016-03-15	Winning Bid (Revenue)	.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	252306015278	20649	1	1.43	0	11700	201618030000196196	3	.02	Classic	New Silicone Bake BBQ Honey Oil Bottle Brush Pastry Roast Meat Kitchen Tool 1pc
2016-03-14	2016-03-15	Winning Bid (Revenue)	.09	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	111732086287	50647	1	.99	0	281	201618000000130954	3	.01	Classic	Hot Stylish Silver Cherry Flower Ear Stud Earrings Women's Jewelry
2016-03-14	2016-03-15	Winning Bid (Revenue)	.64	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:442024:1456768889_176.51.44.176_621	2016-03-14 11:10:27	151751426098	48818	1	7.49	0	1	201618110000298334	2	.08	Classic	New karambit Knife Saber Pocket Folding Knife Survival Rescue Camping Tools
2016-03-14	2016-03-15	Winning Bid (Revenue)	.15	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	272015067096	20649	1	1.76	0	11700	201618020000197950	3	.02	Classic	Durable Household Stainless Steel Hanging Soup Ladle Strainer Spoon US DB
2016-03-14	2016-03-15	Winning Bid (Revenue)	2.07	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:378862:1457967666_195.94.238.122_700	2016-03-14 08:02:22	161933959445	94940	2	23.48	2	11700	201618080000305757	3	.27	Classic	Waterproof 20 LED Solar Power Outdoor Security Light Lamp PIR Motion Sensor CC
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:500890:1457897952_213.24.133.47_190	2016-03-13 13:16:50	182049199021	134761			0	2984				Classic	Baby Learning Walk Safety Harness Kid Cute Strap Rein Belt Sling Toddler Pink
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:381308:1456916197_62.205.225.4_234	2016-03-14 09:40:28	191822954162	41199	1	.31	0	14339				Classic	 Beautiful 30PCS goose feather 4-6 inch 10-15 cm  ( Grass-green)
2016-03-14	2016-03-15	Winning Bid (Revenue)	.49	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:423016:1456347695_46.109.233.245_929	2016-03-14 12:06:30	121643776405	43304	1	4.51	3	15032	201618120000299263	3	.05	Classic	Not Charging Fix for Iphone 5 5G Charging IC 36 Pin BGA Chip 1608A1 U2
2016-03-14	2016-03-15	Winning Bid (Revenue)	.68	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:322418:1454306020_195.182.75.168_827	2016-03-14 23:46:27	141865310446	179976	1	7.50	0	888	201618230000135935	3	.09	Classic	Owner P-25 Split Ring Ultra Wire Forged Stainless Steel Size 8 (5152)
2016-03-14	2016-03-15	Winning Bid (Revenue)	.1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:500890:1457897952_213.24.133.47_190	2016-03-13 13:16:50	361506054900	100221	1	.99	0	2984	201618120000365735	3	.01	Classic	Newest Yellow Baby Kids Bathing Needed Toys Rubber Race Squeaky Warm Four Ducks
2016-03-14	2016-03-15	Winning Bid (Revenue)	3.42	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:425566:1457971061_92.39.222.9_612	2016-03-14 10:06:48	281670813213	48618	2	35.68	0	293	201618100000309981	2	.38	Classic	Fenix Flashlights Fenix 18650, 3400 mAh Battery, Black ARB-L2S
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:322418:1454306020_195.182.75.168_827	2016-03-14 23:46:27	141865310446	179976	1	7.50	0	888				Classic	Owner P-25 Split Ring Ultra Wire Forged Stainless Steel Size 8 (5152)
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:323005:1454499516_92.52.189.51_979	2016-03-14 12:02:51	272161331563	15709	1	29.99	0	11450				Classic	*BRAND NEW* Addids Kanadia 7 TR M 
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:185277:1455976460_78.56.198.241_504	2016-03-14 12:58:14	191644848077	176981	1	.75	2	58058				Classic	Universal HA Stylus Touch Screen Pen For iPhone OC iPad Samsung Tablet Phone
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:352856:1452789787_91.78.240.94_758	2016-03-14 07:56:18	171881043030	67408			15	26395				Classic	Philips Series 1000 BodyGroom Battery Cordless Body Hair Shaver Trimmer - BG105
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:264721:1457944017_85.132.96.202_634	2016-03-14 01:31:03	281682905753	176973	1	6.99	0	58058				Classic	For DigiLand 10.1 Inch Google Android Tablet Universal Leather Case Cover +Pen
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:221661:1453194280_89.31.33.176_453	2016-03-14 02:30:12	131728607756	160718	1	4.98	2	14339				Classic	1/2/6/10 Magic Scratch Art Painting Paper With Drawing Stick Kids Educational FT
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:423016:1456347695_46.109.233.245_929	2016-03-14 12:06:30	121643776405	43304	1	4.51	3	15032				Classic	Not Charging Fix for Iphone 5 5G Charging IC 36 Pin BGA Chip 1608A1 U2
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:140582:1455006119_93.100.37.254_699	2016-03-14 02:56:48	330930975252	44077	1	.99	0	888				Classic	New LCD Calorie Pedometer Step Counter Walking Distance Multifunction Passometer
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:517512:1457863410_93.76.77.11_901	2016-03-14 11:26:16	272085946970	3668	2	11.10	2	58058				Classic	PCI-E Express 1x to16x USB 3.0 Extender Riser Boaard Card Adapter SATA Cable 
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:320247:1455004141_217.15.199.95_161	2016-03-14 04:51:33	311435170333	56172	1	5.00	0	293				Classic	Headphone audio Cable For JBL Synchros S700 S400BT J56BT headphone Harman/kardon
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:303128:1455016388_109.87.129.204_621	2016-03-14 05:30:08	301877412344	1189	1	35.98	3	220				Classic	Hasegawa 1/24 Espo Larrousse Lamborghini Lola LC90 Kit No CF-9 Bernerd/Suzuki
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-13 07:01:06	381563884132	162070	1	.84	0	260				Classic	D1529 MNH 2012 Sheet of 4 Electric Transport Train Car 2 Wheeler Souvenir Sheet
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:145932:1456311590_87.117.37.90_342	2016-03-14 04:02:51	321459755022	35557	1	16.24	15	131090				Classic	Brand NEW Double Bubble Windshield WindScreen For Honda CBR1100XX 1996-2007
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:521248:1457952192_93.185.68.179_529	2016-03-14 05:33:16	121846319610	123417	1	1.66	0	15032				Classic	2A USB Wall Charger Universal Home Travel Power Adapter Fast Charging EU Plug 
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:425566:1457971061_92.39.222.9_612	2016-03-14 10:06:48	281670813213	48618	2	35.68	0	293				Classic	Fenix Flashlights Fenix 18650, 3400 mAh Battery, Black ARB-L2S
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:476246:1457032040_92.127.233.32_151	2016-03-13 13:02:49	152006869090	282	1	4.99	0	281				Classic	99.30CT NATURAL AFRICAN DESIGNER PRIDAY RANCH DRUZY OVAL CABOCHON GEMSTONE
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:330372:1455271058_212.143.231.232_842	2016-03-14 03:54:14	121209930552	2994	1	4.52	15	11450				Classic	Durable Wonder Grip Gloves Finger Mittens Work Nitrile Coating Nylon Flexible
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:270098:1457972789_176.119.69.1_138	2016-03-14 09:27:32	361457321693	32834	3	11.64	0	293				Classic	HDMI Male to VGA With Audio HD Video Cable Converter Adapter 1080P for PC US
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:323239:1454289598_85.15.122.150_973	2016-03-13 23:50:50	261129704156	177765	1	20.60	0	26395				Classic	Holy Land Alpha-Beta & Retinol Prepping Lotion 125 ml +  samples
2016-03-14	2016-03-15	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-14 22:02:51	311566022418	166776			0	260				Classic	L LIBYA - MNH - ARMY - WOMEN
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:393484:1455572278_194.44.93.49_347	2016-03-14 16:05:49	281907891178	48839	1	9.74	3	11700				Classic	Portable Hidden Camera GSM Audio Bug Finder GPS Signal Lens RF Tracker Detector
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:487637:1457260274_188.162.238.35_709	2016-03-14 00:05:35	322017501688	163588	1	2.48	0	11450				Classic	NEW 5 Pairs/lot Women low cut  Socks Cotton Ankle Dot Casual Sports Socks
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:109222:1445531581_92.127.182.108_832	2016-03-14 06:34:07	381358006132	45246	1	4.25	0	11450				Classic	Women's Gold Retro Cat Eye Sunglasses Classic Designer Vintage Fashion Shades
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-08 19:09:30	371569851748	7896	1	1.06	0	260				Classic	D1713 MNH 2011 Sheet of 4 Imperf Paintings Artist Pierre Renoir Souvenir Sheet
2016-03-14	2016-03-15	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:495583:1458022268_145.255.165.14_349	2016-03-14 23:12:08	281781087093	63862	2	11.30	0	11450				Classic	Women Batwing Sleeve Casual Knitted Cardigan Loose Sweater Coat Jacket Outwear
